time_period,loc_from,loc_to,mode,distance_km,shipping_cost_usd_per_kg,notes
3,US,CA,coastal sea/land,1875,0.029,REE baseline reused for shared country pair (High confidence); route US->CA; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
3,US,CN,ocean,11650,0.043,REE baseline reused for shared country pair (High confidence); route US->CN; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
3,US,JP,ocean,9250,0.0435,REE baseline reused for shared country pair (High confidence); route US->JP; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
3,US,KR,ocean,9600,0.0453,"Ga-specific estimate (High-medium confidence; US West Coast to Busan proxy.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8"
3,US,US,domestic/co-located,0,0.0,"Structural domestic/co-located accounting pair; zero distance and zero shipping cost, not empirical freight data."
4,AU,AU,domestic/co-located,0,0.0,"Structural domestic/co-located accounting pair; zero distance and zero shipping cost, not empirical freight data."
4,AU,CA,ocean,12000,0.0557,REE baseline reused for shared country pair (High confidence); route AU->CA; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
4,AU,CN,ocean,6400,0.0343,REE baseline reused for shared country pair (High confidence); route AU->CN; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
4,AU,JP,ocean,7900,0.0403,REE baseline reused for shared country pair (Medium confidence); route AU->JP; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
4,AU,KR,ocean,8300,0.0418,"Ga-specific estimate (Medium confidence; Fremantle/Kwinana-WA to Busan proxy.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8"
4,AU,US,ocean,12450,0.0528,REE baseline reused for shared country pair (High confidence); route AU->US; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
4,CA,CA,domestic/co-located,0,0.0,"Structural domestic/co-located accounting pair; zero distance and zero shipping cost, not empirical freight data."
4,CA,CN,ocean,9200,0.0424,REE baseline reused for shared country pair (High confidence); route CA->CN; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
4,CA,JP,ocean,7700,0.0347,REE baseline reused for shared country pair (High confidence); route CA->JP; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
4,CA,KR,ocean,8000,0.041,"Ga-specific estimate (Medium confidence; Canadian Pacific export proxy to Busan, consistent with REE CA-JP baseline.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8"
4,CA,US,coastal sea/land,1925,0.0215,REE baseline reused for shared country pair (High confidence); route CA->US; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
4,CN,CA,ocean,9300,0.0404,REE baseline reused for shared country pair (High confidence); route CN->CA; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
4,CN,CN,domestic/co-located,0,0.0,"Structural domestic/co-located accounting pair; zero distance and zero shipping cost, not empirical freight data."
4,CN,JP,ocean,1900,0.0215,REE baseline reused for shared country pair (High confidence); route CN->JP; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
4,CN,KR,coastal sea/land,950,0.0227,"Ga-specific estimate (High confidence; China east-coast port to Busan short-sea proxy.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8"
4,CN,US,ocean,11200,0.0454,REE baseline reused for shared country pair (Medium confidence); route CN->US; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
4,GR,CA,ocean,8300,0.0418,"Ga-specific estimate (Medium confidence; Piraeus/Agios Nikolaos to Canadian export port proxy.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8"
4,GR,CN,ocean,16600,0.064,"Ga-specific estimate (Medium confidence; Piraeus/Agios Nikolaos to China east-coast port proxy via Suez.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8"
4,GR,GR,domestic/co-located,0,0.0,"Structural domestic/co-located accounting pair; zero distance and zero shipping cost, not empirical freight data."
4,GR,JP,ocean,18400,0.0688,"Ga-specific estimate (Medium confidence; Piraeus/Agios Nikolaos to Yokohama/Tokyo proxy via Suez.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8"
4,GR,US,ocean,8900,0.0434,"Ga-specific estimate (Medium confidence; Piraeus/Agios Nikolaos to US East/Gulf port proxy.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8"
4,JP,CA,ocean,7540,0.0335,REE baseline reused for shared country pair (Medium confidence); route JP->CA; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
4,JP,CN,ocean,1875,0.024,REE baseline reused for shared country pair (High confidence); route JP->CN; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
4,JP,JP,domestic/co-located,0,0.0,"Structural domestic/co-located accounting pair; zero distance and zero shipping cost, not empirical freight data."
4,JP,KR,coastal sea/land,1100,0.0235,"Ga-specific estimate (High confidence; Japan-Korea short-sea proxy.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8"
4,JP,US,ocean,9200,0.0435,REE baseline reused for shared country pair (High confidence); route JP->US; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
4,KR,CA,ocean,7900,0.0407,"Ga-specific estimate (Medium confidence; Busan to Canadian Pacific import proxy, consistent with REE JP-CA baseline.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8"
4,KR,CN,coastal sea/land,950,0.0227,"Ga-specific estimate (High confidence; Busan to China east-coast port short-sea proxy.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8"
4,KR,JP,coastal sea/land,1100,0.0235,"Ga-specific estimate (High confidence; Korea-Japan short-sea proxy.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8"
4,KR,KR,domestic/co-located,0,0.0,"Structural domestic/co-located accounting pair; zero distance and zero shipping cost, not empirical freight data."
4,KR,US,ocean,9400,0.0447,"Ga-specific estimate (High-medium confidence; Busan to US West Coast proxy.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8"
4,KZ,CA,land/rail + ocean,12800,0.0824,"Ga-specific estimate (Low confidence; Kazakhstan-China rail corridor plus ocean to Canada proxy.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8; KZ_MIDDLE_CORRIDOR=https://www.caspianpolicy.org/research/middle-corridor/how-to-maximize-the-middle-corridor; WB_LANDLOCKED=https://documents.worldbank.org/en/publication/documents-reports/documentdetail/987461468008762479/The-cost-of-being-landlocked-logistics-costs-and-supply-chain-reliability"
4,KZ,CN,land/rail,4200,0.0577,"Ga-specific estimate (Medium confidence; Kazakhstan industrial node to China east-coast/Lianyungang logistics gateway proxy.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8; KZ_MIDDLE_CORRIDOR=https://www.caspianpolicy.org/research/middle-corridor/how-to-maximize-the-middle-corridor; WB_LANDLOCKED=https://documents.worldbank.org/en/publication/documents-reports/documentdetail/987461468008762479/The-cost-of-being-landlocked-logistics-costs-and-supply-chain-reliability"
4,KZ,JP,land/rail + ocean,6100,0.0503,"Ga-specific estimate (Low-medium confidence; Kazakhstan-China rail plus short-sea to Japan proxy.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8; KZ_MIDDLE_CORRIDOR=https://www.caspianpolicy.org/research/middle-corridor/how-to-maximize-the-middle-corridor; WB_LANDLOCKED=https://documents.worldbank.org/en/publication/documents-reports/documentdetail/987461468008762479/The-cost-of-being-landlocked-logistics-costs-and-supply-chain-reliability"
4,KZ,KZ,domestic/co-located,0,0.0,"Structural domestic/co-located accounting pair; zero distance and zero shipping cost, not empirical freight data."
4,KZ,US,land/rail + ocean,15100,0.0935,"Ga-specific estimate (Low confidence; Kazakhstan-China rail/transit plus ocean to US proxy.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8; KZ_MIDDLE_CORRIDOR=https://www.caspianpolicy.org/research/middle-corridor/how-to-maximize-the-middle-corridor; WB_LANDLOCKED=https://documents.worldbank.org/en/publication/documents-reports/documentdetail/987461468008762479/The-cost-of-being-landlocked-logistics-costs-and-supply-chain-reliability"
4,US,CA,coastal sea/land,1875,0.029,REE baseline reused for shared country pair (High confidence); route US->CA; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
4,US,CN,ocean,11650,0.043,REE baseline reused for shared country pair (High confidence); route US->CN; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
4,US,JP,ocean,9250,0.0435,REE baseline reused for shared country pair (High confidence); route US->JP; distance/cost retained for framework consistency. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8
4,US,KR,ocean,9600,0.0453,"Ga-specific estimate (High-medium confidence; US West Coast to Busan proxy.). Cost is model-use estimate, not a spot freight quote; ocean unit cost calibrated to REE shipping_costs baseline and cross-checked against peer-reviewed modal cost literature. Sources: CEPII_GeoDist=https://www.cepii.fr/CEPII/en/publications/wp/abstract.asp?NoDoc=3877; SEA_DISTANCES=https://sea-distances.org/; UNCTAD_RMT_2025=https://unctad.org/publication/review-maritime-transport-2025; COST_LIT_MDPI_2022=https://www.mdpi.com/2071-1050/14/7/3987; MODE_CHOICE_LIT=https://link.springer.com/article/10.1186/s12544-019-0346-8"
4,US,US,domestic/co-located,0,0.0,"Structural domestic/co-located accounting pair; zero distance and zero shipping cost, not empirical freight data."
